session_id,survey_id,annotator_id,evaluator_gender,evaluator_age,clip_id,display_order,speaker_id,speaker_sex,sentence_num,model_name,is_cloned,humanlike,customer_service,native_english,authoritative,warm,trust,intimate_convo
session_166,survey_211,annotator_155,Woman,65+,clip_0180,13,speaker_024,Female,3,elevenlabs,1,4,2,4,2,2,3,2
session_160,survey_215,annotator_109,Man,25-34,clip_0989,13,speaker_064,Female,2,chatterbox,1,4,3,5,1,3,4,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0300,11,speaker_037,Male,2,elevenlabs,1,5,5,5,4,5,5,3
session_184,survey_002,annotator_004,Woman,55-64,clip_0491,12,speaker_058,Male,8,elevenlabs,0,2,1,4,1,1,1,1
session_136,survey_048,annotator_159,Woman,25-34,clip_1881,1,speaker_020,Female,8,elevenlabs,0,4,1,2,1,1,1,1
session_159,survey_139,annotator_136,Man,45-54,clip_1819,16,speaker_079,Female,5,chatterbox,0,5,5,5,3,2,3,3
session_184,survey_002,annotator_004,Woman,55-64,clip_0310,14,speaker_037,Male,9,elevenlabs,1,2,1,2,1,1,1,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0492,15,speaker_058,Male,8,elevenlabs,1,2,1,1,1,1,1,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0074,16,speaker_009,Male,8,elevenlabs,1,3,2,4,2,2,2,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0103,17,speaker_013,Male,8,elevenlabs,0,3,2,4,2,2,1,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0231,18,speaker_029,Male,1,elevenlabs,0,1,1,3,2,1,1,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0299,19,speaker_037,Male,2,elevenlabs,0,5,4,5,3,4,3,3
session_179,survey_162,annotator_175,Woman,25-34,clip_2904,16,speaker_070,Female,6,elevenlabs_low_expressiveness,1,5,1,5,3,2,4,3
session_178,survey_081,annotator_008,Man,45-54,clip_1372,16,speaker_037,Male,2,coqui_xtts,0,5,1,5,1,3,5,5
session_184,survey_002,annotator_004,Woman,55-64,clip_0309,20,speaker_037,Male,9,elevenlabs,0,2,1,4,1,1,1,1
session_205,survey_072,annotator_170,Woman,18-24,clip_1233,1,speaker_017,Female,4,coqui_xtts,1,3,4,4,2,2,4,3
session_205,survey_072,annotator_170,Woman,18-24,clip_1543,2,speaker_069,Female,1,coqui_xtts,1,2,2,2,2,2,2,2
session_205,survey_072,annotator_170,Woman,18-24,clip_1542,3,speaker_069,Female,1,coqui_xtts,0,3,3,4,1,4,4,4
session_205,survey_072,annotator_170,Woman,18-24,clip_1548,4,speaker_070,Female,7,coqui_xtts,0,2,1,1,1,1,1,1
session_205,survey_072,annotator_170,Woman,18-24,clip_1392,5,speaker_043,Female,8,coqui_xtts,0,3,2,1,1,2,1,2
session_205,survey_072,annotator_170,Woman,18-24,clip_1273,6,speaker_024,Female,1,coqui_xtts,1,2,1,1,2,2,1,1
session_205,survey_072,annotator_170,Woman,18-24,clip_1411,7,speaker_046,Female,2,coqui_xtts,0,3,3,1,3,3,2,2
session_205,survey_072,annotator_170,Woman,18-24,clip_1272,8,speaker_024,Female,1,coqui_xtts,0,3,3,2,1,2,2,3
session_205,survey_072,annotator_170,Woman,18-24,clip_2201,9,speaker_071,Female,4,coqui_xtts,1,1,3,3,4,2,3,2
session_205,survey_072,annotator_170,Woman,18-24,clip_1790,10,speaker_071,Female,4,coqui_xtts,0,4,2,1,3,2,2,2
session_202,survey_110,annotator_029,Man,65+,clip_1759,10,speaker_068,Female,3,coqui_xtts,0,2,2,1,2,1,1,1
session_205,survey_072,annotator_170,Woman,18-24,clip_1738,11,speaker_027,Female,3,coqui_xtts,0,4,3,4,1,4,3,3
session_205,survey_072,annotator_170,Woman,18-24,clip_1393,12,speaker_043,Female,8,coqui_xtts,1,1,2,2,2,2,1,1
session_205,survey_072,annotator_170,Woman,18-24,clip_1615,13,speaker_083,Female,3,coqui_xtts,1,3,2,2,3,2,2,2
session_205,survey_072,annotator_170,Woman,18-24,clip_1412,14,speaker_046,Female,2,coqui_xtts,1,3,2,1,2,2,2,2
session_205,survey_072,annotator_170,Woman,18-24,clip_1470,15,speaker_056,Female,5,coqui_xtts,0,2,3,2,3,3,2,2
session_205,survey_072,annotator_170,Woman,18-24,clip_2141,16,speaker_027,Female,3,coqui_xtts,1,4,3,4,2,4,3,3
session_205,survey_072,annotator_170,Woman,18-24,clip_1549,17,speaker_070,Female,7,coqui_xtts,1,2,3,1,3,2,1,1
session_205,survey_072,annotator_170,Woman,18-24,clip_1471,18,speaker_056,Female,5,coqui_xtts,1,4,4,2,2,4,3,3
session_205,survey_072,annotator_170,Woman,18-24,clip_1232,19,speaker_017,Female,4,coqui_xtts,0,5,4,1,3,3,3,3
session_205,survey_072,annotator_170,Woman,18-24,clip_1614,20,speaker_083,Female,3,coqui_xtts,0,2,3,4,2,3,2,2
session_204,survey_032,annotator_019,Woman,45-54,clip_1068,19,speaker_082,Female,8,chatterbox,0,2,1,3,1,2,3,2
session_216,survey_033,annotator_130,Man,35-44,clip_0931,17,speaker_053,Female,9,chatterbox,1,4,5,4,2,2,3,1
session_138,survey_086,annotator_017,Man,25-34,clip_2746,3,speaker_054,Male,3,elevenlabs_low_expressiveness,0,2,3,2,2,3,2,2
session_142,survey_054,annotator_086,Woman,35-44,clip_1455,1,speaker_050,Female,5,coqui_xtts,1,5,5,5,1,4,5,5
session_155,survey_214,annotator_158,Woman,25-34,clip_0353,1,speaker_044,Female,5,elevenlabs,0,4,2,2,3,3,4,4
session_156,survey_146,annotator_021,Woman,35-44,clip_2275,1,speaker_008,Male,3,elevenlabs_low_expressiveness,0,3,1,4,1,1,2,2
session_155,survey_214,annotator_158,Woman,25-34,clip_1736,2,speaker_027,Female,3,elevenlabs,0,4,4,3,4,3,4,4
session_152,survey_056,annotator_036,Man,45-54,clip_1002,2,speaker_069,Female,4,chatterbox,0,3,2,4,2,4,3,3
session_155,survey_214,annotator_158,Woman,25-34,clip_0354,3,speaker_044,Female,5,elevenlabs,1,3,3,2,3,3,4,3
session_136,survey_048,annotator_159,Woman,25-34,clip_1812,7,speaker_066,Female,5,elevenlabs,0,1,1,1,1,1,1,1
session_156,survey_146,annotator_021,Woman,35-44,clip_2276,2,speaker_008,Male,3,elevenlabs_low_expressiveness,1,4,3,1,1,2,3,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0670,1,speaker_013,Male,3,chatterbox,1,3,4,4,4,1,3,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0428,4,speaker_050,Female,5,elevenlabs,1,2,2,4,2,4,4,3
session_155,survey_214,annotator_158,Woman,25-34,clip_1964,5,speaker_027,Female,3,elevenlabs,1,4,4,5,4,5,5,5
session_152,survey_056,annotator_036,Man,45-54,clip_0931,3,speaker_053,Female,9,chatterbox,1,4,3,4,2,2,3,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0442,6,speaker_052,Female,7,elevenlabs,1,4,3,4,3,5,3,4
session_156,survey_146,annotator_021,Woman,35-44,clip_2319,3,speaker_011,Male,9,elevenlabs_low_expressiveness,0,4,1,4,1,3,3,3
session_137,survey_128,annotator_093,Man,25-34,clip_1927,7,speaker_066,Female,9,elevenlabs,0,1,1,1,1,1,1,1
session_135,survey_151,annotator_042,Man,35-44,clip_2812,15,speaker_060,Male,2,elevenlabs_low_expressiveness,1,2,3,2,3,2,2,2
session_152,survey_056,annotator_036,Man,45-54,clip_1075,4,speaker_083,Female,9,chatterbox,1,4,3,4,3,3,4,2
session_154,survey_194,annotator_007,Woman,55-64,clip_2065,2,speaker_038,Male,5,chatterbox,1,4,2,5,3,2,3,3
session_156,survey_146,annotator_021,Woman,35-44,clip_2602,4,speaker_038,Male,7,elevenlabs_low_expressiveness,1,3,1,4,2,4,3,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0441,7,speaker_052,Female,7,elevenlabs,0,2,2,1,2,2,1,3
session_156,survey_146,annotator_021,Woman,35-44,clip_2429,5,speaker_022,Male,6,elevenlabs_low_expressiveness,0,2,2,1,1,2,2,1
session_152,survey_056,annotator_036,Man,45-54,clip_0695,5,speaker_017,Female,3,chatterbox,0,4,2,1,1,3,2,1
session_155,survey_214,annotator_158,Woman,25-34,clip_0427,8,speaker_050,Female,5,elevenlabs,0,2,2,1,2,1,2,1
session_154,survey_194,annotator_007,Woman,55-64,clip_0979,3,speaker_060,Male,6,chatterbox,1,4,2,4,4,2,4,3
session_155,survey_214,annotator_158,Woman,25-34,clip_0145,9,speaker_017,Female,1,elevenlabs,0,2,2,2,4,2,2,3
session_152,survey_056,annotator_036,Man,45-54,clip_1074,6,speaker_083,Female,9,chatterbox,0,2,1,2,1,1,2,1
session_155,survey_214,annotator_158,Woman,25-34,clip_0109,10,speaker_014,Female,2,elevenlabs,0,4,4,2,2,3,2,3
session_156,survey_146,annotator_021,Woman,35-44,clip_2601,6,speaker_038,Male,7,elevenlabs_low_expressiveness,0,5,2,3,1,3,2,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0387,11,speaker_046,Female,8,elevenlabs,0,4,2,1,2,3,4,3
session_152,survey_056,annotator_036,Man,45-54,clip_0848,7,speaker_043,Female,3,chatterbox,0,3,1,3,1,2,2,1
session_156,survey_146,annotator_021,Woman,35-44,clip_2223,7,speaker_001,Male,7,elevenlabs_low_expressiveness,0,5,2,5,1,3,2,2
session_155,survey_214,annotator_158,Woman,25-34,clip_1825,12,speaker_020,Female,6,elevenlabs,0,3,2,3,2,4,3,4
session_154,survey_194,annotator_007,Woman,55-64,clip_0642,4,speaker_009,Male,5,chatterbox,1,4,3,5,2,1,3,2
session_155,survey_214,annotator_158,Woman,25-34,clip_1958,13,speaker_020,Female,6,elevenlabs,1,4,4,4,3,5,5,5
session_156,survey_146,annotator_021,Woman,35-44,clip_2590,8,speaker_037,Male,1,elevenlabs_low_expressiveness,1,3,2,4,2,1,2,2
session_152,survey_056,annotator_036,Man,45-54,clip_0696,8,speaker_017,Female,3,chatterbox,1,4,3,4,2,3,3,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0110,14,speaker_014,Female,2,elevenlabs,1,5,4,5,2,4,4,5
session_155,survey_214,annotator_158,Woman,25-34,clip_0393,15,speaker_047,Female,4,elevenlabs,0,5,4,5,2,5,5,5
session_156,survey_146,annotator_021,Woman,35-44,clip_2224,9,speaker_001,Male,7,elevenlabs_low_expressiveness,1,5,4,5,1,5,3,3
session_152,survey_056,annotator_036,Man,45-54,clip_1712,9,speaker_055,Female,2,chatterbox,0,2,2,3,1,1,2,1
session_155,survey_214,annotator_158,Woman,25-34,clip_0527,16,speaker_064,Female,3,elevenlabs,0,4,2,4,5,3,5,5
session_155,survey_214,annotator_158,Woman,25-34,clip_0388,17,speaker_046,Female,8,elevenlabs,1,4,4,1,2,4,5,5
session_156,survey_146,annotator_021,Woman,35-44,clip_2494,10,speaker_029,Male,2,elevenlabs_low_expressiveness,1,4,3,5,2,4,4,2
session_152,survey_056,annotator_036,Man,45-54,clip_0939,10,speaker_056,Female,8,chatterbox,1,4,3,4,2,2,3,2
session_154,survey_194,annotator_007,Woman,55-64,clip_1078,5,speaker_084,Male,3,chatterbox,0,2,3,2,1,2,1,1
session_156,survey_146,annotator_021,Woman,35-44,clip_2496,11,speaker_029,Male,3,elevenlabs_low_expressiveness,1,4,2,4,1,2,2,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0528,18,speaker_064,Female,3,elevenlabs,1,2,3,4,4,4,4,4
session_152,survey_056,annotator_036,Man,45-54,clip_0998,11,speaker_069,Female,2,chatterbox,0,3,3,4,2,2,3,2
session_155,survey_214,annotator_158,Woman,25-34,clip_0394,19,speaker_047,Female,4,elevenlabs,1,2,4,4,2,5,5,5
session_156,survey_146,annotator_021,Woman,35-44,clip_2572,12,speaker_036,Male,2,elevenlabs_low_expressiveness,1,4,4,4,1,5,3,4
session_155,survey_214,annotator_158,Woman,25-34,clip_0146,20,speaker_017,Female,1,elevenlabs,1,3,4,1,2,4,4,5
session_156,survey_146,annotator_021,Woman,35-44,clip_2589,13,speaker_037,Male,1,elevenlabs_low_expressiveness,0,4,3,3,1,2,2,2
session_152,survey_056,annotator_036,Man,45-54,clip_0885,12,speaker_047,Female,8,chatterbox,1,5,3,5,3,2,4,2
session_156,survey_146,annotator_021,Woman,35-44,clip_2493,14,speaker_029,Male,2,elevenlabs_low_expressiveness,0,4,1,4,1,2,1,1
session_152,survey_056,annotator_036,Man,45-54,clip_0930,13,speaker_053,Female,9,chatterbox,0,3,2,2,1,2,2,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0722,6,speaker_022,Male,8,chatterbox,0,4,2,2,1,2,2,1
session_156,survey_146,annotator_021,Woman,35-44,clip_2495,15,speaker_029,Male,3,elevenlabs_low_expressiveness,0,4,1,4,1,2,1,1
session_152,survey_056,annotator_036,Man,45-54,clip_0986,14,speaker_061,Female,1,chatterbox,0,2,2,2,1,1,2,1
session_156,survey_146,annotator_021,Woman,35-44,clip_2426,16,speaker_022,Male,4,elevenlabs_low_expressiveness,1,4,2,4,3,2,3,1
session_152,survey_056,annotator_036,Man,45-54,clip_1003,15,speaker_069,Female,4,chatterbox,1,5,3,5,3,4,4,3
session_154,survey_194,annotator_007,Woman,55-64,clip_0641,7,speaker_009,Male,5,chatterbox,0,2,3,3,1,2,2,2
session_156,survey_146,annotator_021,Woman,35-44,clip_2320,17,speaker_011,Male,9,elevenlabs_low_expressiveness,1,4,3,5,1,3,2,2
session_152,survey_056,annotator_036,Man,45-54,clip_0884,16,speaker_047,Female,8,chatterbox,0,5,2,5,3,3,4,3
session_156,survey_146,annotator_021,Woman,35-44,clip_2571,18,speaker_036,Male,2,elevenlabs_low_expressiveness,0,4,3,1,1,2,2,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0801,8,speaker_033,Male,1,chatterbox,1,4,3,2,3,1,2,1
session_152,survey_056,annotator_036,Man,45-54,clip_2078,17,speaker_055,Female,2,chatterbox,1,3,3,4,2,2,3,2
session_156,survey_146,annotator_021,Woman,35-44,clip_2430,19,speaker_022,Male,6,elevenlabs_low_expressiveness,1,4,4,1,1,3,2,1
session_152,survey_056,annotator_036,Man,45-54,clip_0849,18,speaker_043,Female,3,chatterbox,1,4,3,5,3,3,4,2
session_156,survey_146,annotator_021,Woman,35-44,clip_2425,20,speaker_022,Male,4,elevenlabs_low_expressiveness,0,4,2,1,1,2,2,1
session_154,survey_194,annotator_007,Woman,55-64,clip_0978,9,speaker_060,Male,6,chatterbox,0,4,2,1,2,2,2,2
session_152,survey_056,annotator_036,Man,45-54,clip_0938,19,speaker_056,Female,8,chatterbox,0,4,2,2,2,3,3,2
session_152,survey_056,annotator_036,Man,45-54,clip_0999,20,speaker_069,Female,2,chatterbox,1,3,4,4,3,2,3,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0723,10,speaker_022,Male,8,chatterbox,1,4,3,2,1,2,3,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0669,11,speaker_013,Male,3,chatterbox,0,3,3,4,3,2,3,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0800,12,speaker_033,Male,1,chatterbox,0,2,4,1,3,1,3,2
session_154,survey_194,annotator_007,Woman,55-64,clip_1076,13,speaker_084,Male,2,chatterbox,0,3,3,1,1,2,2,2
session_154,survey_194,annotator_007,Woman,55-64,clip_1804,14,speaker_038,Male,5,chatterbox,0,3,3,2,3,2,3,3
session_154,survey_194,annotator_007,Woman,55-64,clip_0626,15,speaker_005,Male,8,chatterbox,1,4,2,5,3,3,3,3
session_154,survey_194,annotator_007,Woman,55-64,clip_0602,16,speaker_001,Male,9,chatterbox,1,4,3,4,4,2,3,3
session_154,survey_194,annotator_007,Woman,55-64,clip_1079,17,speaker_084,Male,3,chatterbox,1,4,4,4,2,3,3,3
session_154,survey_194,annotator_007,Woman,55-64,clip_0625,18,speaker_005,Male,8,chatterbox,0,2,2,3,1,1,2,2
session_154,survey_194,annotator_007,Woman,55-64,clip_0601,19,speaker_001,Male,9,chatterbox,0,3,3,3,2,2,3,3
session_154,survey_194,annotator_007,Woman,55-64,clip_1077,20,speaker_084,Male,2,chatterbox,1,4,2,3,2,2,2,2
session_163,survey_134,annotator_064,Prefer not to say,25-34,clip_2457,13,speaker_026,Male,3,elevenlabs_low_expressiveness,0,4,1,5,2,2,3,2
session_163,survey_134,annotator_064,Prefer not to say,25-34,clip_2468,15,speaker_026,Male,8,elevenlabs_low_expressiveness,1,3,1,5,1,1,2,2
session_185,survey_115,annotator_182,Other,45-54,clip_0001,3,speaker_001,Male,2,elevenlabs,0,3,1,2,1,1,2,2
session_185,survey_115,annotator_182,Other,45-54,clip_0002,5,speaker_001,Male,2,elevenlabs,1,3,2,4,1,2,3,2
session_185,survey_115,annotator_182,Other,45-54,clip_0086,7,speaker_010,Male,9,elevenlabs,1,2,1,2,1,1,2,1
session_185,survey_115,annotator_182,Other,45-54,clip_0293,8,speaker_036,Male,8,elevenlabs,0,4,1,1,1,2,2,2
session_185,survey_115,annotator_182,Other,45-54,clip_2035,10,speaker_075,Male,6,elevenlabs,1,1,3,3,1,1,2,1
session_185,survey_115,annotator_182,Other,45-54,clip_0506,12,speaker_059,Male,1,elevenlabs,1,3,1,1,2,1,2,1
session_135,survey_151,annotator_042,Man,35-44,clip_2437,5,speaker_023,Male,4,elevenlabs_low_expressiveness,0,3,3,2,2,3,2,2
session_137,survey_128,annotator_093,Man,25-34,clip_0329,4,speaker_040,Female,2,elevenlabs,0,3,3,2,3,2,3,3
session_138,survey_086,annotator_017,Man,25-34,clip_2509,8,speaker_029,Male,1,elevenlabs_low_expressiveness,0,3,1,4,2,3,3,3
session_135,survey_151,annotator_042,Man,35-44,clip_2438,8,speaker_023,Male,4,elevenlabs_low_expressiveness,1,2,2,3,2,3,2,2
session_135,survey_151,annotator_042,Man,35-44,clip_2755,10,speaker_054,Male,9,elevenlabs_low_expressiveness,1,3,2,3,4,3,2,3
session_138,survey_086,annotator_017,Man,25-34,clip_2573,10,speaker_036,Male,3,elevenlabs_low_expressiveness,0,2,1,1,1,2,1,2
session_141,survey_055,annotator_172,Woman,35-44,clip_1441,6,speaker_048,Male,8,coqui_xtts,1,2,1,2,2,1,1,1
session_137,survey_128,annotator_093,Man,25-34,clip_0359,9,speaker_044,Female,8,elevenlabs,0,4,2,1,2,1,2,2
session_138,survey_086,annotator_017,Man,25-34,clip_2399,14,speaker_019,Male,7,elevenlabs_low_expressiveness,0,2,1,2,1,1,1,1
session_136,survey_048,annotator_159,Woman,25-34,clip_0051,12,speaker_007,Female,3,elevenlabs,0,4,2,1,2,2,3,2
session_135,survey_151,annotator_042,Man,35-44,clip_2811,19,speaker_060,Male,2,elevenlabs_low_expressiveness,0,1,3,2,2,2,3,2
session_137,survey_128,annotator_093,Man,25-34,clip_1986,10,speaker_051,Female,2,elevenlabs,1,4,4,5,3,3,4,4
session_140,survey_029,annotator_011,Woman,55-64,clip_1845,9,speaker_066,Female,6,coqui_xtts,0,1,1,2,1,1,1,1
session_141,survey_055,annotator_172,Woman,35-44,clip_1166,9,speaker_011,Male,2,coqui_xtts,0,2,2,2,1,1,2,1
session_137,survey_128,annotator_093,Man,25-34,clip_0444,11,speaker_053,Female,6,elevenlabs,1,3,2,5,2,2,3,3
session_140,survey_029,annotator_011,Woman,55-64,clip_1859,10,speaker_027,Female,7,coqui_xtts,0,4,3,3,2,4,3,3
session_136,survey_048,annotator_159,Woman,25-34,clip_0457,15,speaker_056,Female,4,elevenlabs,0,5,4,2,3,3,3,2
session_140,survey_029,annotator_011,Woman,55-64,clip_1196,11,speaker_014,Female,2,coqui_xtts,0,5,2,3,2,4,3,3
session_138,survey_086,annotator_017,Man,25-34,clip_2254,19,speaker_005,Male,3,elevenlabs_low_expressiveness,1,4,2,4,3,3,4,3
session_136,survey_048,annotator_159,Woman,25-34,clip_0542,17,speaker_069,Female,7,elevenlabs,1,5,5,5,5,5,5,4
session_137,survey_128,annotator_093,Man,25-34,clip_0376,13,speaker_045,Female,7,elevenlabs,1,5,4,5,2,4,4,4
session_136,survey_048,annotator_159,Woman,25-34,clip_0329,18,speaker_040,Female,2,elevenlabs,0,4,3,2,2,2,3,1
session_137,survey_128,annotator_093,Man,25-34,clip_0427,14,speaker_050,Female,5,elevenlabs,0,3,1,1,3,2,2,2
session_142,survey_054,annotator_086,Woman,35-44,clip_1403,7,speaker_045,Female,7,coqui_xtts,0,5,5,2,4,2,5,4
session_137,survey_128,annotator_093,Man,25-34,clip_0588,15,speaker_074,Female,7,elevenlabs,1,5,4,5,2,2,4,4
session_140,survey_029,annotator_011,Woman,55-64,clip_1197,14,speaker_014,Female,2,coqui_xtts,1,3,1,3,2,3,3,3
session_140,survey_029,annotator_011,Woman,55-64,clip_1446,15,speaker_049,Female,1,coqui_xtts,0,5,3,4,2,5,2,3
session_140,survey_029,annotator_011,Woman,55-64,clip_1430,16,speaker_047,Female,8,coqui_xtts,0,4,3,3,2,4,4,3
session_141,survey_055,annotator_172,Woman,35-44,clip_1643,15,speaker_085,Male,9,coqui_xtts,1,3,4,3,3,2,2,2
session_158,survey_106,annotator_131,Man,45-54,clip_1174,1,speaker_011,Male,6,coqui_xtts,0,4,1,4,2,5,2,1
session_140,survey_029,annotator_011,Woman,55-64,clip_1521,18,speaker_064,Female,2,coqui_xtts,1,1,1,1,1,1,1,1
session_141,survey_055,annotator_172,Woman,35-44,clip_1139,17,speaker_005,Male,1,coqui_xtts,0,1,1,2,1,1,1,1
session_158,survey_106,annotator_131,Man,45-54,clip_1150,2,speaker_008,Male,9,coqui_xtts,0,3,1,4,4,3,3,2
session_140,survey_029,annotator_011,Woman,55-64,clip_1519,20,speaker_061,Female,3,coqui_xtts,1,3,3,3,2,3,2,3
session_158,survey_106,annotator_131,Man,45-54,clip_1930,3,speaker_067,Male,9,coqui_xtts,0,5,1,4,5,4,5,4
session_141,survey_055,annotator_172,Woman,35-44,clip_1181,19,speaker_013,Male,2,coqui_xtts,1,5,3,5,3,3,4,4
session_158,survey_106,annotator_131,Man,45-54,clip_1597,4,speaker_081,Male,6,coqui_xtts,1,4,1,4,5,3,4,4
session_142,survey_054,annotator_086,Woman,35-44,clip_1451,11,speaker_050,Female,3,coqui_xtts,1,5,3,5,4,1,3,3
session_158,survey_106,annotator_131,Man,45-54,clip_1880,5,speaker_019,Male,8,coqui_xtts,0,1,1,3,3,1,1,1
session_158,survey_106,annotator_131,Man,45-54,clip_2148,6,speaker_035,Male,3,coqui_xtts,1,2,1,4,1,2,2,1
session_137,survey_128,annotator_093,Man,25-34,clip_0587,18,speaker_074,Female,7,elevenlabs,0,4,2,1,3,3,3,3
session_158,survey_106,annotator_131,Man,45-54,clip_1158,7,speaker_009,Male,1,coqui_xtts,0,2,1,2,1,3,2,1
session_158,survey_106,annotator_131,Man,45-54,clip_1596,8,speaker_081,Male,6,coqui_xtts,0,4,1,5,4,5,4,5
session_142,survey_054,annotator_086,Woman,35-44,clip_1450,14,speaker_050,Female,3,coqui_xtts,0,5,5,5,1,5,5,5
session_158,survey_106,annotator_131,Man,45-54,clip_1824,9,speaker_019,Male,6,coqui_xtts,0,4,1,4,4,4,4,4
session_142,survey_054,annotator_086,Woman,35-44,clip_1472,15,speaker_056,Female,7,coqui_xtts,0,3,5,2,1,2,5,5
session_137,survey_128,annotator_093,Man,25-34,clip_0443,19,speaker_053,Female,6,elevenlabs,0,1,1,1,1,1,1,1
session_142,survey_054,annotator_086,Woman,35-44,clip_1544,16,speaker_070,Female,4,coqui_xtts,0,1,1,1,1,1,1,1
session_158,survey_106,annotator_131,Man,45-54,clip_2131,10,speaker_019,Male,6,coqui_xtts,1,4,1,4,5,4,4,4
session_142,survey_054,annotator_086,Woman,35-44,clip_1468,17,speaker_056,Female,2,coqui_xtts,0,5,5,3,1,5,5,5
session_158,survey_106,annotator_131,Man,45-54,clip_1625,11,speaker_084,Male,4,coqui_xtts,1,5,1,4,4,4,5,4
session_158,survey_106,annotator_131,Man,45-54,clip_1729,12,speaker_006,Male,3,coqui_xtts,0,5,1,4,4,4,4,1
session_158,survey_106,annotator_131,Man,45-54,clip_2119,13,speaker_006,Male,3,coqui_xtts,1,5,4,4,4,4,5,4
session_158,survey_106,annotator_131,Man,45-54,clip_2133,14,speaker_019,Male,8,coqui_xtts,1,2,2,3,2,4,2,1
session_158,survey_106,annotator_131,Man,45-54,clip_1175,15,speaker_011,Male,6,coqui_xtts,1,4,3,4,2,4,4,2
session_158,survey_106,annotator_131,Man,45-54,clip_1624,16,speaker_084,Male,4,coqui_xtts,0,3,1,1,1,1,1,1
session_158,survey_106,annotator_131,Man,45-54,clip_1159,17,speaker_009,Male,1,coqui_xtts,1,5,4,5,5,4,4,3
session_158,survey_106,annotator_131,Man,45-54,clip_2192,18,speaker_067,Male,9,coqui_xtts,1,2,2,3,2,1,1,1
session_158,survey_106,annotator_131,Man,45-54,clip_1151,19,speaker_008,Male,9,coqui_xtts,1,2,4,5,4,2,3,1
session_158,survey_106,annotator_131,Man,45-54,clip_1741,20,speaker_035,Male,3,coqui_xtts,0,3,4,5,3,2,4,1
session_159,survey_139,annotator_136,Man,45-54,clip_1813,2,speaker_066,Female,5,chatterbox,0,1,1,1,1,1,1,1
session_160,survey_215,annotator_109,Man,25-34,clip_2114,2,speaker_079,Female,7,chatterbox,1,1,2,4,1,3,4,1
session_159,survey_139,annotator_136,Man,45-54,clip_0992,4,speaker_064,Female,4,chatterbox,0,2,2,4,2,1,1,1
session_159,survey_139,annotator_136,Man,45-54,clip_2082,5,speaker_062,Female,3,chatterbox,1,5,5,5,3,3,3,2
session_159,survey_139,annotator_136,Man,45-54,clip_1935,6,speaker_079,Female,9,chatterbox,0,4,3,5,3,2,2,2
session_159,survey_139,annotator_136,Man,45-54,clip_0872,7,speaker_046,Female,1,chatterbox,0,4,4,1,2,2,2,1
